,Country,ISO,HDIrank2017,Year,HDIvalue,Year in Text,Cut_1,Cut_2,Cut_3,Cut_4,bins,Unnamed: 0,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
2087,Zimbabwe,ZWE,156,2001,0.442,HDI 2001,0.4556,0.6144000000000001,0.6960000000000001,0.7904,1,5413,2.539202736,33.830867767334,
2088,Afghanistan,AFG,168,2002,0.373,HDI 2002,0.457,0.618,0.698,0.792,1,12,0.11374016199999999,6.267393589019769,
2089,Albania,ALB,68,2002,0.682,HDI 2002,0.457,0.618,0.698,0.792,3,37,27.28413234,100.0,
2090,Algeria,DZA,85,2002,0.664,HDI 2002,0.457,0.618,0.698,0.792,3,62,1.407230357,98.9105377197266,
2091,Andorra,AND,35,2002,0.78,HDI 2002,0.457,0.618,0.698,0.792,4,112,46.81009008,100.0,
2092,Angola,AGO,147,2002,0.418,HDI 2002,0.457,0.618,0.698,0.792,1,137,0.7966926329999999,24.939094543457,
2093,Antigua and Barbuda,ATG,70,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,162,44.28743653,90.8684844970703,
2094,Argentina,ARG,47,2002,0.769,HDI 2002,0.457,0.618,0.698,0.792,4,187,17.33135177,95.7975082397461,
2095,Armenia,ARM,83,2002,0.6629999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,212,2.351727827,98.0,
2096,Australia,AUS,3,2002,0.903,HDI 2002,0.457,0.618,0.698,0.792,5,262,65.05712832,100.0,
2097,Austria,AUT,20,2002,0.838,HDI 2002,0.457,0.618,0.698,0.792,5,287,82.8086898,100.0,
2098,Azerbaijan,AZE,80,2002,0.657,HDI 2002,0.457,0.618,0.698,0.792,3,312,9.595246596,100.0,
2099,Bahamas,BHS,54,2002,0.7809999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,337,39.38419638,96.38525390625,
2100,Bahrain,BHR,43,2002,0.7909999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,362,52.9131549,100.0,
2101,Bangladesh,BGD,136,2002,0.483,HDI 2002,0.457,0.618,0.698,0.792,2,387,0.786965411,37.3091239929199,
2102,Barbados,BRB,58,2002,0.754,HDI 2002,0.457,0.618,0.698,0.792,4,412,35.80142774,100.0,
2103,Belarus,BLR,53,2002,0.696,HDI 2002,0.457,0.618,0.698,0.792,3,437,4.71728126,100.0,
2104,Belgium,BEL,17,2002,0.879,HDI 2002,0.457,0.618,0.698,0.792,5,462,78.16562364,100.0,
2105,Belize,BLZ,106,2002,0.685,HDI 2002,0.457,0.618,0.698,0.792,3,487,19.7283815,90.0260772705078,
2106,Benin,BEN,163,2002,0.419,HDI 2002,0.457,0.618,0.698,0.792,1,512,2.998741398,23.1457328796387,
2107,Bhutan,BTN,134,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,562,0.0,43.682456970214794,
2108,Bosnia and Herzegovina,BIH,77,2002,0.6829999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,612,19.83099242,98.5,
2109,Botswana,BWA,101,2002,0.5660000000000001,HDI 2002,0.457,0.618,0.698,0.792,2,637,18.66700975,31.364421844482397,
2110,Brazil,BRA,79,2002,0.698,HDI 2002,0.457,0.618,0.698,0.792,4,662,19.36206845,96.652996,
2111,Brunei Darussalam,BRN,39,2002,0.823,HDI 2002,0.457,0.618,0.698,0.792,5,712,44.29565222,100.0,
2112,Bulgaria,BGR,51,2002,0.7290000000000001,HDI 2002,0.457,0.618,0.698,0.792,4,737,33.02211545,100.0,
2113,Burkina Faso,BFA,183,2002,0.29600000000000004,HDI 2002,0.457,0.618,0.698,0.792,1,762,0.903051305,10.350932121276902,
2114,Burundi,BDI,185,2002,0.31,HDI 2002,0.457,0.618,0.698,0.792,1,787,0.771333795,3.79009222984314,
2115,Cambodia,KHM,146,2002,0.45299999999999996,HDI 2002,0.457,0.618,0.698,0.792,1,837,3.007583305,19.8128566741943,
2116,Cameroon,CMR,151,2002,0.451,HDI 2002,0.457,0.618,0.698,0.792,1,862,4.361280521,44.050506591796896,
2117,Canada,CAN,12,2002,0.877,HDI 2002,0.457,0.618,0.698,0.792,5,887,37.9044158,100.0,
2118,Central African Republic,CAF,188,2002,0.312,HDI 2002,0.457,0.618,0.698,0.792,1,937,0.322447572,6.486515998840329,
2119,Chad,TCD,186,2002,0.311,HDI 2002,0.457,0.618,0.698,0.792,1,962,0.3799287,3.5295321941375697,
2120,Chile,CHL,44,2002,0.768,HDI 2002,0.457,0.618,0.698,0.792,4,1012,39.96707552,97.4631729125977,
2121,China,CHN,86,2002,0.611,HDI 2002,0.457,0.618,0.698,0.792,2,1037,15.863053400000002,96.85614013671871,
2122,Colombia,COL,90,2002,0.6579999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,1062,11.05681639,94.4531402587891,
2123,Comoros,COM,165,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,1087,0.0,44.8,
2124,Congo,COG,137,2002,0.49700000000000005,HDI 2002,0.457,0.618,0.698,0.792,2,1137,6.509782283,24.5472602844238,
2125,Costa Rica,CRI,63,2002,0.7170000000000001,HDI 2002,0.457,0.618,0.698,0.792,4,1162,12.3665462,98.509188,
2126,Croatia,HRV,46,2002,0.7659999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,1212,52.60908149,100.0,
2127,Cuba,CUB,73,2002,0.6940000000000001,HDI 2002,0.457,0.618,0.698,0.792,3,1237,0.159128215,97.61888885498051,
2128,Cyprus,CYP,32,2002,0.816,HDI 2002,0.457,0.618,0.698,0.792,5,1287,42.6515777,100.0,
2129,Côte d'Ivoire,CIV,170,2002,0.39899999999999997,HDI 2002,0.457,0.618,0.698,0.792,1,1187,5.9140125789999995,51.4,
2130,Denmark,DNK,11,2002,0.883,HDI 2002,0.457,0.618,0.698,0.792,5,1337,83.34111016,100.0,
2131,Djibouti,DJI,172,2002,0.37799999999999995,HDI 2002,0.457,0.618,0.698,0.792,1,1362,2.010128367,49.7,
2132,Dominica,DMA,103,2002,0.696,HDI 2002,0.457,0.618,0.698,0.792,3,1387,17.43383364,87.7,
2133,Dominican Republic,DOM,94,2002,0.664,HDI 2002,0.457,0.618,0.698,0.792,3,1412,19.25446246,89.749814,
2134,Ecuador,ECU,86,2002,0.679,HDI 2002,0.457,0.618,0.698,0.792,3,1437,11.94043632,94.11639404296879,
2135,Egypt,EGY,115,2002,0.62,HDI 2002,0.457,0.618,0.698,0.792,3,1462,6.191889645,97.66513061523442,
2136,El Salvador,SLV,121,2002,0.628,HDI 2002,0.457,0.618,0.698,0.792,3,1487,14.96250275,87.54906,
2137,Equatorial Guinea,GNQ,141,2002,0.525,HDI 2002,0.457,0.618,0.698,0.792,2,1512,4.801870328,62.982749938964794,
2138,Eritrea,ERI,179,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,1537,0.0,32.2,
2139,Estonia,EST,30,2002,0.799,HDI 2002,0.457,0.618,0.698,0.792,5,1562,63.71444358,100.0,
2140,Ethiopia,ETH,173,2002,0.306,HDI 2002,0.457,0.618,0.698,0.792,1,1612,0.071448236,12.3654432296753,
2141,Fiji,FJI,92,2002,0.6890000000000001,HDI 2002,0.457,0.618,0.698,0.792,3,1662,11.02133038,79.63,
2142,Finland,FIN,15,2002,0.867,HDI 2002,0.457,0.618,0.698,0.792,5,1687,86.63818990000001,100.0,
2143,France,FRA,24,2002,0.853,HDI 2002,0.457,0.618,0.698,0.792,5,1712,64.06849532,100.0,
2144,Gabon,GAB,110,2002,0.639,HDI 2002,0.457,0.618,0.698,0.792,3,1762,21.57656506,77.074089050293,
2145,Gambia,GMB,174,2002,0.397,HDI 2002,0.457,0.618,0.698,0.792,1,1787,7.625735026,30.882225036621104,
2146,Georgia,GEO,70,2002,0.684,HDI 2002,0.457,0.618,0.698,0.792,3,1812,10.88934199,99.9,
2147,Germany,DEU,5,2002,0.883,HDI 2002,0.457,0.618,0.698,0.792,5,1837,72.45024706,100.0,
2148,Ghana,GHA,140,2002,0.489,HDI 2002,0.457,0.618,0.698,0.792,2,1862,1.9412008980000002,48.709991455078104,
2149,Greece,GRC,31,2002,0.818,HDI 2002,0.457,0.618,0.698,0.792,5,1912,83.0384854,100.0,
2150,Grenada,GRD,75,2002,0.7020000000000001,HDI 2002,0.457,0.618,0.698,0.792,4,1962,7.397649362999999,86.63784790039058,
2151,Guatemala,GTM,127,2002,0.56,HDI 2002,0.457,0.618,0.698,0.792,2,2012,12.91755782,78.667838,
2152,Guinea,GIN,175,2002,0.345,HDI 2002,0.457,0.618,0.698,0.792,1,2037,0.9934176720000001,18.33323097229,
2153,Guinea-Bissau,GNB,177,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,2062,0.0,6.45114946365356,
2154,Guyana,GUY,125,2002,0.609,HDI 2002,0.457,0.618,0.698,0.792,2,2087,10.5601396,75.71012115478509,
2155,Haiti,HTI,168,2002,0.446,HDI 2002,0.457,0.618,0.698,0.792,1,2112,1.5846545669999998,33.0346717834473,
2156,Honduras,HND,133,2002,0.563,HDI 2002,0.457,0.618,0.698,0.792,2,2137,4.757402461,63.141137,
2157,Hungary,HUN,45,2002,0.784,HDI 2002,0.457,0.618,0.698,0.792,4,2187,67.72421014,100.0,
2158,Iceland,ISL,6,2002,0.875,HDI 2002,0.457,0.618,0.698,0.792,5,2212,91.27638621,100.0,
2159,India,IND,130,2002,0.504,HDI 2002,0.457,0.618,0.698,0.792,2,2237,1.192871643,62.3,
2160,Indonesia,IDN,116,2002,0.618,HDI 2002,0.457,0.618,0.698,0.792,3,2262,5.379111032999999,87.6,
2161,Iraq,IRQ,120,2002,0.616,HDI 2002,0.457,0.618,0.698,0.792,2,2312,0.080194716,96.74828338623051,
2162,Ireland,IRL,4,2002,0.871,HDI 2002,0.457,0.618,0.698,0.792,5,2337,75.44725131,100.0,
2163,Israel,ISR,22,2002,0.865,HDI 2002,0.457,0.618,0.698,0.792,5,2387,100.9732365,100.0,
2164,Italy,ITA,28,2002,0.8420000000000001,HDI 2002,0.457,0.618,0.698,0.792,5,2412,93.76876619,100.0,
2165,Jamaica,JAM,97,2002,0.677,HDI 2002,0.457,0.618,0.698,0.792,3,2437,46.188126200000006,86.681291,
2166,Japan,JPN,19,2002,0.862,HDI 2002,0.457,0.618,0.698,0.792,5,2462,63.42194234,100.0,
2167,Jordan,JOR,95,2002,0.713,HDI 2002,0.457,0.618,0.698,0.792,4,2487,23.06571665,99.5,
2168,Kazakhstan,KAZ,58,2002,0.713,HDI 2002,0.457,0.618,0.698,0.792,4,2512,6.798782838999999,99.13079833984371,
2169,Kenya,KEN,142,2002,0.456,HDI 2002,0.457,0.618,0.698,0.792,1,2537,3.57416053,18.2388324737549,
2170,Kiribati,KIR,134,2002,0.5660000000000001,HDI 2002,0.457,0.618,0.698,0.792,2,2562,0.5667311629999999,56.2950553894043,
2171,Kuwait,KWT,56,2002,0.7879999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,2662,57.23393567,100.0,
2172,Kyrgyzstan,KGZ,122,2002,0.604,HDI 2002,0.457,0.618,0.698,0.792,2,2687,1.063661175,100.0,
2173,Lao People's Democratic Republic,LAO,139,2002,0.48,HDI 2002,0.457,0.618,0.698,0.792,2,2712,1.003406598,46.3,
2174,Latvia,LVA,41,2002,0.76,HDI 2002,0.457,0.618,0.698,0.792,4,2737,39.3225786,100.0,
2175,Lebanon,LBN,80,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,2762,22.00226692,99.4442291259766,
2176,Lesotho,LSO,159,2002,0.45799999999999996,HDI 2002,0.457,0.618,0.698,0.792,2,2787,7.251859842000001,5.3033766746521,
2177,Liberia,LBR,181,2002,0.374,HDI 2002,0.457,0.618,0.698,0.792,1,2812,0.163245956,0.00999999977648258,
2178,Libya,LBY,108,2002,0.735,HDI 2002,0.457,0.618,0.698,0.792,4,2837,1.26639186,99.33629608154301,
2179,Liechtenstein,LIE,17,2002,0.873,HDI 2002,0.457,0.618,0.698,0.792,5,2862,33.51754953,100.0,
2180,Lithuania,LTU,35,2002,0.779,HDI 2002,0.457,0.618,0.698,0.792,4,2887,47.77026168,100.0,
2181,Luxembourg,LUX,21,2002,0.863,HDI 2002,0.457,0.618,0.698,0.792,5,2912,106.59731459999999,100.0,
2182,Madagascar,MDG,161,2002,0.457,HDI 2002,0.457,0.618,0.698,0.792,2,2962,0.972316507,14.2419586181641,
2183,Malawi,MWI,171,2002,0.37,HDI 2002,0.457,0.618,0.698,0.792,1,2987,0.7162399690000001,5.62802982330322,
2184,Malaysia,MYS,57,2002,0.725,HDI 2002,0.457,0.618,0.698,0.792,4,3012,37.41092899,97.4220352172852,
2185,Maldives,MDV,101,2002,0.615,HDI 2002,0.457,0.618,0.698,0.792,2,3037,14.23485005,87.77725219726558,
2186,Mali,MLI,182,2002,0.33,HDI 2002,0.457,0.618,0.698,0.792,1,3062,0.39500198,13.2683544158936,
2187,Malta,MLT,29,2002,0.792,HDI 2002,0.457,0.618,0.698,0.792,5,3087,68.99001503,100.0,
2188,Marshall Islands,MHL,106,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,3112,1.058322788,71.3247375488281,
2189,Mauritania,MRT,159,2002,0.449,HDI 2002,0.457,0.618,0.698,0.792,1,3137,8.604886212,21.416606903076197,
2190,Mauritius,MUS,65,2002,0.687,HDI 2002,0.457,0.618,0.698,0.792,3,3162,28.91733482,99.4,
2191,Mexico,MEX,74,2002,0.71,HDI 2002,0.457,0.618,0.698,0.792,4,3187,24.84606865,97.897085,
2192,Mongolia,MNG,92,2002,0.609,HDI 2002,0.457,0.618,0.698,0.792,2,3287,8.839203833,74.5184631347656,
2193,Montenegro,MNE,50,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,3312,,99.4600067138672,
2194,Morocco,MAR,123,2002,0.552,HDI 2002,0.457,0.618,0.698,0.792,2,3337,21.00363482,74.0045394897461,
2195,Mozambique,MOZ,180,2002,0.318,HDI 2002,0.457,0.618,0.698,0.792,1,3362,1.331053042,8.76905345916748,
2196,Myanmar,MMR,148,2002,0.449,HDI 2002,0.457,0.618,0.698,0.792,1,3387,0.10178569400000001,47.0,
2197,Namibia,NAM,129,2002,0.5539999999999999,HDI 2002,0.457,0.618,0.698,0.792,2,3412,7.644687172,37.5875396728516,
2198,Nepal,NPL,149,2002,0.457,HDI 2002,0.457,0.618,0.698,0.792,2,3462,0.08906902,35.3902549743652,
2199,Netherlands,NLD,10,2002,0.878,HDI 2002,0.457,0.618,0.698,0.792,5,3487,75.10697312,100.0,
2200,New Zealand,NZL,16,2002,0.8809999999999999,HDI 2002,0.457,0.618,0.698,0.792,5,3537,61.79340665,100.0,
2201,Nicaragua,NIC,124,2002,0.583,HDI 2002,0.457,0.618,0.698,0.792,2,3562,4.5873975730000005,73.8366928100586,
2202,Niger,NER,189,2002,0.263,HDI 2002,0.457,0.618,0.698,0.792,1,3587,0.47141562,8.81795120239258,
2203,Nigeria,NGA,157,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,3612,1.219468501,44.5923004150391,
2204,Norway,NOR,1,2002,0.9179999999999999,HDI 2002,0.457,0.618,0.698,0.792,5,3687,83.36964716,100.0,
2205,Oman,OMN,48,2002,0.725,HDI 2002,0.457,0.618,0.698,0.792,4,3712,19.83476739,,
2206,Pakistan,PAK,150,2002,0.465,HDI 2002,0.457,0.618,0.698,0.792,2,3737,1.174204876,78.133903503418,
2207,Palau,PLW,60,2002,0.7509999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,3762,12.5574742,98.40994262695308,
2208,Panama,PAN,66,2002,0.728,HDI 2002,0.457,0.618,0.698,0.792,4,3787,16.69738812,82.2474060058594,
2209,Papua New Guinea,PNG,153,2002,0.462,HDI 2002,0.457,0.618,0.698,0.792,2,3812,0.25587157,13.438117027282699,
2210,Paraguay,PRY,110,2002,0.642,HDI 2002,0.457,0.618,0.698,0.792,3,3837,30.26203883,91.666443,
2211,Peru,PER,89,2002,0.687,HDI 2002,0.457,0.618,0.698,0.792,3,3862,8.672239767999999,74.382688,
2212,Philippines,PHL,113,2002,0.633,HDI 2002,0.457,0.618,0.698,0.792,3,3887,18.90917206,75.5377502441406,
2213,Poland,POL,33,2002,0.799,HDI 2002,0.457,0.618,0.698,0.792,5,3912,36.11449054,100.0,
2214,Portugal,PRT,41,2002,0.792,HDI 2002,0.457,0.618,0.698,0.792,5,3937,83.0168098,100.0,
2215,Qatar,QAT,37,2002,0.816,HDI 2002,0.457,0.618,0.698,0.792,5,3987,41.30709864,100.0,
2216,Romania,ROU,52,2002,0.7240000000000001,HDI 2002,0.457,0.618,0.698,0.792,4,4012,23.38442812,100.0,
2217,Russian Federation,RUS,49,2002,0.732,HDI 2002,0.457,0.618,0.698,0.792,4,4037,12.1276699,100.0,
2218,Rwanda,RWA,158,2002,0.361,HDI 2002,0.457,0.618,0.698,0.792,1,4062,0.9651947209999999,6.74377536773682,
2219,Saint Kitts and Nevis,KNA,72,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,4537,10.72018181,93.9394912719727,
2220,Saint Lucia,LCA,90,2002,0.6890000000000001,HDI 2002,0.457,0.618,0.698,0.792,3,4562,8.958895364,90.3021469116211,
2221,Saint Vincent and the Grenadines,VCT,99,2002,0.682,HDI 2002,0.457,0.618,0.698,0.792,3,4612,9.230114845,82.6259384155273,
2222,Samoa,WSM,104,2002,0.659,HDI 2002,0.457,0.618,0.698,0.792,3,4087,1.529034669,89.3711776733398,
2223,Sao Tome and Principe,STP,143,2002,0.499,HDI 2002,0.457,0.618,0.698,0.792,2,4137,1.366563369,53.3268165588379,
2224,Saudi Arabia,SAU,39,2002,0.748,HDI 2002,0.457,0.618,0.698,0.792,4,4162,22.86083534,,
2225,Senegal,SEN,164,2002,0.4,HDI 2002,0.457,0.618,0.698,0.792,1,4187,5.323231695,36.8,
2226,Serbia,SRB,67,2002,0.72,HDI 2002,0.457,0.618,0.698,0.792,4,4212,,100.0,
2227,Seychelles,SYC,62,2002,0.716,HDI 2002,0.457,0.618,0.698,0.792,4,4237,53.12281035,96.1,
2228,Sierra Leone,SLE,184,2002,0.315,HDI 2002,0.457,0.618,0.698,0.792,1,4262,1.3515650719999999,11.7150239944458,
2229,Singapore,SGP,9,2002,0.83,HDI 2002,0.457,0.618,0.698,0.792,5,4287,80.19446128,100.0,
2230,Slovakia,SVK,38,2002,0.7709999999999999,HDI 2002,0.457,0.618,0.698,0.792,4,4337,54.13517837,100.0,
2231,Slovenia,SVN,25,2002,0.843,HDI 2002,0.457,0.618,0.698,0.792,5,4362,83.85375383,100.0,
2232,Solomon Islands,SLB,152,2002,0.462,HDI 2002,0.457,0.618,0.698,0.792,2,4387,0.229516935,11.6231603622437,
2233,South Africa,ZAF,113,2002,0.617,HDI 2002,0.457,0.618,0.698,0.792,2,4437,29.13696592,77.1,
2234,Spain,ESP,26,2002,0.83,HDI 2002,0.457,0.618,0.698,0.792,5,4487,79.86324095,100.0,
2235,Sri Lanka,LKA,76,2002,0.6970000000000001,HDI 2002,0.457,0.618,0.698,0.792,3,4512,4.8868688780000005,80.7,
2236,Sudan,SDN,167,2002,0.414,HDI 2002,0.457,0.618,0.698,0.792,1,4637,0.665205347,32.1694564819336,
2237,Suriname,SUR,100,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,4662,22.43336011,96.04437255859371,
2238,Sweden,SWE,7,2002,0.902,HDI 2002,0.457,0.618,0.698,0.792,5,4687,89.10741698,100.0,
2239,Switzerland,CHE,2,2002,0.8909999999999999,HDI 2002,0.457,0.618,0.698,0.792,5,4712,79.18789483,100.0,
2240,Syrian Arab Republic,SYR,155,2002,0.6,HDI 2002,0.457,0.618,0.698,0.792,2,4737,2.3408375319999997,86.6,
2241,Tajikistan,TJK,127,2002,0.568,HDI 2002,0.457,0.618,0.698,0.792,2,4762,0.204724546,99.0,
2242,Thailand,THA,83,2002,0.6659999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,4812,27.23431919,89.2616653442383,
2243,Timor-Leste,TLS,132,2002,0.523,HDI 2002,0.457,0.618,0.698,0.792,2,4837,,24.990104675293,
2244,Togo,TGO,165,2002,0.42700000000000005,HDI 2002,0.457,0.618,0.698,0.792,1,4862,3.1446040269999997,21.241834640502898,
2245,Tonga,TON,98,2002,0.6829999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,4887,3.381593805,86.7479019165039,
2246,Trinidad and Tobago,TTO,69,2002,0.728,HDI 2002,0.457,0.618,0.698,0.792,4,4912,20.56381213,93.0797500610352,
2247,Tunisia,TUN,95,2002,0.6659999999999999,HDI 2002,0.457,0.618,0.698,0.792,3,4937,5.8223339329999995,97.8,
2248,Turkey,TUR,64,2002,0.672,HDI 2002,0.457,0.618,0.698,0.792,3,4962,35.80292382,95.7549285888672,
2249,Turkmenistan,TKM,108,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,4987,0.17728842600000003,99.60073852539058,
2250,Uganda,UGA,162,2002,0.42100000000000004,HDI 2002,0.457,0.618,0.698,0.792,1,5062,1.529315133,7.8,
2251,Ukraine,UKR,88,2002,0.6890000000000001,HDI 2002,0.457,0.618,0.698,0.792,3,5087,7.696397252000001,99.47088623046879,
2252,United Arab Emirates,ARE,34,2002,0.8079999999999999,HDI 2002,0.457,0.618,0.698,0.792,5,5112,69.23040734,100.0,
2253,United Kingdom,GBR,14,2002,0.8740000000000001,HDI 2002,0.457,0.618,0.698,0.792,5,5137,82.94670337,100.0,
2254,United States,USA,13,2002,0.889,HDI 2002,0.457,0.618,0.698,0.792,5,5162,49.32056453,100.0,
2255,Uruguay,URY,55,2002,0.747,HDI 2002,0.457,0.618,0.698,0.792,4,5187,15.43158142,98.1693267822265,
2256,Uzbekistan,UZB,105,2002,0.609,HDI 2002,0.457,0.618,0.698,0.792,2,5212,0.732599986,99.7,
2257,Vanuatu,VUT,138,2002,,HDI 2002,0.457,0.618,0.698,0.792,NaN,5237,2.5263461819999997,25.2126979827881,
2258,Viet Nam,VNM,116,2002,0.595,HDI 2002,0.457,0.618,0.698,0.792,2,5287,2.321216856,89.1,
2259,Yemen,YEM,178,2002,0.456,HDI 2002,0.457,0.618,0.698,0.792,1,5362,2.572347352,52.5552101135254,
2260,Zambia,ZMB,144,2002,0.449,HDI 2002,0.457,0.618,0.698,0.792,1,5387,1.250781334,17.4,
2261,Zimbabwe,ZWE,156,2002,0.435,HDI 2002,0.457,0.618,0.698,0.792,1,5412,2.710118175,34.2,
2262,Afghanistan,AFG,168,2003,0.38299999999999995,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,1,11,0.867120278,11.751966476440401,
2263,Albania,ALB,68,2003,0.6890000000000001,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,36,35.35834883,100.0,
2264,Algeria,DZA,85,2003,0.674,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,61,4.465339778,98.8707733154297,
2265,Andorra,AND,35,2003,0.82,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,5,111,70.90951327,100.0,
2266,Angola,AGO,147,2003,0.429,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,1,136,1.9227210080000001,25.9745082855225,
2267,Antigua and Barbuda,ATG,70,2003,,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,NaN,161,52.81064919,91.2542343139648,
2268,Argentina,ARG,47,2003,0.775,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,4,186,20.47079124,96.1342086791992,
2269,Armenia,ARM,83,2003,0.672,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,211,3.7901376030000002,99.1483154296875,
2270,Australia,AUS,3,2003,0.904,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,5,261,72.83860687,100.0,
2271,Austria,AUT,20,2003,0.8420000000000001,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,5,286,88.96932087,100.0,
2272,Azerbaijan,AZE,80,2003,0.6659999999999999,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,311,12.64268165,98.90182495117192,
2273,Bahamas,BHS,54,2003,0.782,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,4,336,38.71086253,96.7583999633789,
2274,Bahrain,BHR,43,2003,0.7929999999999999,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,4,361,56.90288181,100.0,
2275,Bangladesh,BGD,136,2003,0.49,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,2,386,0.981880168,39.6131591796875,
2276,Barbados,BRB,58,2003,0.759,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,4,411,51.42181313,100.0,
2277,Belarus,BLR,53,2003,0.705,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,436,11.47837579,100.0,
2278,Belgium,BEL,17,2003,0.882,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,5,461,82.59725088,100.0,
2279,Belize,BLZ,106,2003,0.6920000000000001,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,486,22.44380039,90.10482788085942,
2280,Benin,BEN,163,2003,0.426,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,1,511,3.140393229,24.3722438812256,
2281,Bhutan,BTN,134,2003,,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,NaN,561,0.361706291,41.1,
2282,Bosnia and Herzegovina,BIH,77,2003,0.688,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,3,611,28.43926317,99.04735565185551,
2283,Botswana,BWA,101,2003,0.575,HDI 2003,0.4642,0.6237999999999999,0.7061999999999999,0.8024,2,636,24.66155196,33.381439208984396,
