,ISO,Year,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
1855,GHA,2009,63.20709011,62.9389572143555,3.5
1856,GHA,2008,49.66139655,60.5,3.5
1857,GHA,2007,33.49771799,58.7923316955566,3.5
1858,GHA,2006,23.54787646,55.0934500757703,3.5
1859,GHA,2005,13.34397363,54.7297439575195,3.5
1860,GHA,2004,8.07660683,52.7193374633789,
1861,GHA,2003,3.890729602,48.3,
1862,GHA,2002,1.941200898,48.7099914550781,
1863,GHA,2001,1.255287604,46.6989250183105,
1864,GHA,2000,0.686660511,44.6755104064941,
1865,GHA,1999,0.378977543,42.6336860656738,
1866,GHA,1998,0.231491774,42.6,
1867,GHA,1997,0.124176463,38.482723236084,
1868,GHA,1996,0.074283086,36.3781776428223,
1869,GHA,1995,0.036991809,34.2583389282227,
1870,GHA,1994,0.020428441,32.1262588500977,
1871,GHA,1993,0.010958434,30.6,
1872,GHA,1992,0.002586677,27.8376350402832,
1873,GHA,1991,0.0,25.6872043609619,
1874,GHA,1990,0.0,23.536262512207,
1875,GIB,2014,111.6399318,100.0,
1876,GIB,2013,,100.0,
1877,GIB,2012,103.3518722,100.0,
1878,GIB,2011,97.29082473,100.0,
1879,GIB,2010,90.39139474,100.0,
1880,GIB,2009,86.7823765,100.0,
1881,GIB,2008,79.43297079,100.0,
1882,GIB,2007,73.82343894,100.0,
1883,GIB,2006,68.11989101,100.0,
1884,GIB,2005,62.33442419,100.0,
1885,GIB,2004,57.66240281,100.0,
1886,GIB,2003,50.1261034,100.0,
1887,GIB,2002,38.57151915,100.0,
1888,GIB,2001,31.22649327,100.0,
1889,GIB,2000,17.82552919,100.0,
1890,GIB,1999,11.77115937,100.0,
1891,GIB,1998,7.938053959,100.0,
1892,GIB,1997,5.295155913,100.0,
1893,GIB,1996,3.298005398,100.0,
1894,GIB,1995,2.189272564,100.0,
1895,GIB,1994,0.0,100.0,
1896,GIB,1993,0.0,100.0,
1897,GIB,1992,0.0,100.0,
1898,GIB,1991,0.0,100.0,
1899,GIB,1990,0.0,100.0,
1900,GRC,2014,107.8108602,100.0,
1901,GRC,2013,110.5760381,100.0,
1902,GRC,2012,117.4193903,100.0,
1903,GRC,2011,106.1734399,100.0,
1904,GRC,2010,107.3974369,100.0,
1905,GRC,2009,116.1769733,100.0,
1906,GRC,2008,120.8385863,100.0,
1907,GRC,2007,108.0311332,100.0,
1908,GRC,2006,96.83436563,100.0,
1909,GRC,2005,90.79029102,100.0,
1910,GRC,2004,82.73239746,100.0,
1911,GRC,2003,79.47835416,100.0,
1912,GRC,2002,83.0384854,100.0,
1913,GRC,2001,71.20402904,100.0,
1914,GRC,2000,53.24304111,100.0,
1915,GRC,1999,35.20204114,100.0,
1916,GRC,1998,18.55781566,100.0,
1917,GRC,1997,8.554780382,100.0,
1918,GRC,1996,4.889296044,100.0,
1919,GRC,1995,2.530267045,100.0,
1920,GRC,1994,1.431938289,100.0,
1921,GRC,1993,0.454140255,100.0,
1922,GRC,1992,0.0,100.0,
1923,GRC,1991,0.0,100.0,
1924,GRC,1990,0.0,100.0,
1925,GRL,2014,107.8358341,100.0,
1926,GRL,2013,107.065622,100.0,
1927,GRL,2012,105.2859926,100.0,
1928,GRL,2011,103.8725421,100.0,
1929,GRL,2010,101.2553409,100.0,
1930,GRL,2009,94.2532788,100.0,
1931,GRL,2008,98.1967242,100.0,
1932,GRL,2007,116.6406099,100.0,
1933,GRL,2006,94.60953819,100.0,
1934,GRL,2005,81.61401907,100.0,
1935,GRL,2004,68.64634811,100.0,
1936,GRL,2003,52.45997037,100.0,
1937,GRL,2002,35.25248593,100.0,
1938,GRL,2001,28.19606938,100.0,
1939,GRL,2000,26.90520694,100.0,
1940,GRL,1999,24.12482604,100.0,
1941,GRL,1998,15.90584114,100.0,
1942,GRL,1997,11.59785974,100.0,
1943,GRL,1996,7.382201766,100.0,
1944,GRL,1995,3.676694558,100.0,
1945,GRL,1994,1.727134283,100.0,
1946,GRL,1993,0.784271594,100.0,
1947,GRL,1992,0.306116969,100.0,
1948,GRL,1991,0.0,100.0,
1949,GRL,1990,0.0,100.0,
1950,GRD,2014,110.1457315,91.3995056152344,3.5
1951,GRD,2013,125.5795069,90.9303283691406,3.5
1952,GRD,2012,123.1615172,90.467155456543,3.5
1953,GRD,2011,115.0178444,88.8,3.5
1954,GRD,2010,116.4974159,89.5708541870117,3.5
1955,GRD,2009,109.710823,89.1437301635742,3.5
1956,GRD,2008,57.7523333,90.0,3.5
1957,GRD,2007,49.60226285,88.3465576171875,3.5
1958,GRD,2006,44.73508362,87.9810028076172,3.5
1959,GRD,2005,45.5157408,87.633415222168,4.0
1960,GRD,2004,42.19237064,87.297737121582,
1961,GRD,2003,41.31184371,86.967903137207,
1962,GRD,2002,7.397649363,86.6378479003906,
1963,GRD,2001,6.29755815,86.3015060424805,
1964,GRD,2000,4.231492142,85.9528198242188,
1965,GRD,1999,1.983399381,85.5857238769531,
1966,GRD,1998,1.391781579,85.04,
1967,GRD,1997,0.965170784,84.7842102050781,
1968,GRD,1996,0.565498631,84.3543853759766,
1969,GRD,1995,0.398982594,83.9092788696289,
1970,GRD,1994,0.352094965,83.4519271850586,
1971,GRD,1993,0.286862316,82.9853973388672,
1972,GRD,1992,0.186217823,82.5127487182617,
1973,GRD,1991,0.152404255,82.0370483398438,
1974,GRD,1990,0.155790742,81.5608291625977,
1975,GUM,2014,,100.0,
1976,GUM,2013,,100.0,
1977,GUM,2012,,100.0,
1978,GUM,2011,,100.0,
1979,GUM,2010,,100.0,
1980,GUM,2009,,100.0,
1981,GUM,2008,,100.0,
1982,GUM,2007,,100.0,
1983,GUM,2006,,100.0,
1984,GUM,2005,,100.0,
1985,GUM,2004,61.98647683,100.0,
1986,GUM,2003,50.59791775,100.0,
1987,GUM,2002,44.85446159,100.0,
1988,GUM,2001,20.8438565,100.0,
1989,GUM,2000,17.51121812,100.0,
1990,GUM,1999,12.99097777,100.0,
1991,GUM,1998,8.430032113,100.0,
1992,GUM,1997,3.774375761,100.0,
1993,GUM,1996,3.919357017,100.0,
1994,GUM,1995,3.410941117,100.0,
1995,GUM,1994,2.869707707,,
1996,GUM,1993,1.363915948,,
1997,GUM,1992,0.951774793,,
1998,GUM,1991,0.649156172,,
1999,GUM,1990,0.0,,
2000,GTM,2014,106.2062256,85.494371,
2001,GTM,2013,139.2412094,87.9644317626953,
2002,GTM,2012,136.1207765,86.7010116577148,
2003,GTM,2011,130.3044387,84.026414,
2004,GTM,2010,123.4959332,84.2042083740235,
2005,GTM,2009,120.8941572,82.9768371582031,
2006,GTM,2008,106.7274695,81.7674865722656,
2007,GTM,2007,86.84171265,80.5791625976563,
2008,GTM,2006,53.58468846,83.730998,
2009,GTM,2005,34.43843431,78.2655258178711,
2010,GTM,2004,24.75794771,77.1296005249023,
2011,GTM,2003,16.27758555,78.512204,
2012,GTM,2002,12.91755782,78.667838,
2013,GTM,2001,9.61380454,73.7326202392578,
2014,GTM,2000,7.354303498,73.318205,
2015,GTM,1999,2.966487908,70.9,
2016,GTM,1998,1.000987919,70.2260360717774,
2017,GTM,1997,0.589604684,69.0143203735352,
2018,GTM,1996,0.407836288,67.7842559814453,
2019,GTM,1995,0.288216666,60.8,
2020,GTM,1994,0.10284796,65.2812957763672,
2021,GTM,1993,0.030084442,64.014518737793,
2022,GTM,1992,0.02205274,62.7416229248047,
2023,GTM,1991,0.012875306,61.4656677246094,
2024,GTM,1990,0.003162845,60.1892013549805,
2025,GIN,2014,73.55464301,29.9220409393311,2.0
2026,GIN,2013,64.45973104,28.8839321136475,2.0
2027,GIN,2012,49.50330493,26.2,2.0
2028,GIN,2011,44.04635361,26.828742980957,2.0
2029,GIN,2010,37.05704098,25.8176708221436,2.0
2030,GIN,2009,33.0506519,24.8216171264648,2.0
2031,GIN,2008,26.63917633,23.8435878753662,2.0
2032,GIN,2007,19.8083993,22.8865871429443,2.0
2033,GIN,2006,,21.9521045684814,2.0
2034,GIN,2005,1.952530774,20.2,2.0
2035,GIN,2004,1.632205082,20.1309833526611,
2036,GIN,2003,1.197656503,19.2322177886963,
2037,GIN,2002,0.993417672,18.33323097229,
2038,GIN,2001,0.620545507,17.4279613494873,
2039,GIN,2000,0.478081173,16.5103454589844,
2040,GIN,1999,0.290994594,16.4,
2041,GIN,1998,0.253631033,14.6153392791748,
2042,GIN,1997,0.034396787,13.6349468231201,
2043,GIN,1996,0.01168145,12.6361989974976,
2044,GIN,1995,0.012069357,11.6221561431885,
2045,GIN,1994,0.010763106,10.5958766937256,
2046,GIN,1993,0.000586327,9.56042003631592,
2047,GIN,1992,0.0,8.5188455581665,
2048,GIN,1991,0.0,7.4742112159729,
2049,GIN,1990,0.0,6.42906713485718,
2050,GNB,2014,64.22140248,17.2,2.0
2051,GNB,2013,55.89722241,12.7064342498779,2.0
2052,GNB,2012,64.04786163,12.0648260116577,2.0
2053,GNB,2011,45.89995702,11.4322299957275,2.5
2054,GNB,2010,43.53581253,6.0,2.5
2055,GNB,2009,36.92680079,4.7,2.5
2056,GNB,2008,33.77513183,9.61855220794678,2.5
2057,GNB,2007,20.48627968,9.05204200744629,2.5
2058,GNB,2006,11.13707457,14.5361990950226,2.5
2059,GNB,2005,7.156885891,7.98203182220459,2.5
2060,GNB,2004,2.921549678,7.46791648864746,
2061,GNB,2003,0.096503033,6.95964336395264,
2062,GNB,2002,0.0,6.45114946365356,
2063,GNB,2001,0.0,5.93637180328369,
2064,GNB,2000,0.0,5.40924739837646,
2065,GNB,1999,0.0,4.86371326446533,
2066,GNB,1998,0.0,4.29522657394409,
2067,GNB,1997,0.0,3.70532631874084,
2068,GNB,1996,0.0,3.09707117080689,
2069,GNB,1995,0.0,2.47352051734924,
2070,GNB,1994,0.0,1.83773362636566,
2071,GNB,1993,0.0,1.19276928901672,
2072,GNB,1992,0.0,0.541686713695526,
2073,GNB,1991,0.0,0.265749454498291,
2074,GNB,1990,0.0,0.00999999977648258,
2075,GUY,2014,74.26122587,86.9,3.0
2076,GUY,2013,73.21579092,82.2232360839844,3.0
2077,GUY,2012,72.64022542,81.5581893920899,3.0
2078,GUY,2011,70.5856361,80.9021530151367,3.0
2079,GUY,2010,75.06429524,80.2581329345703,3.0
2080,GUY,2009,65.51395816,77.6,3.0
2081,GUY,2008,59.99740056,79.0181579589844,3.0
2082,GUY,2007,72.04122647,78.428207397461,3.0
2083,GUY,2006,53.36172177,73.3825878594249,3.0
2084,GUY,2005,37.4684731,77.5,3.0
2085,GUY,2004,22.83716401,76.7737655639648,
2086,GUY,2003,18.34856894,76.242057800293,
2087,GUY,2002,10.5601396,75.7101211547851,
2088,GUY,2001,10.01245575,75.1719055175781,
2089,GUY,2000,5.287395078,74.6213455200195,
2090,GUY,1999,0.372710446,74.0523681640625,
2091,GUY,1998,0.191832728,73.4604415893555,
2092,GUY,1997,0.184086994,72.8471069335938,
2093,GUY,1996,0.157509047,72.2154083251953,
2094,GUY,1995,0.163275278,71.5684204101563,
2095,GUY,1994,0.164965148,70.9091949462891,
2096,GUY,1993,0.136565607,72.376631,
2097,GUY,1992,0.112413017,69.5662689208984,
2098,GUY,1991,0.0,68.8886947631836,
2099,GUY,1990,0.0,68.2106018066406,
2100,HTI,2014,64.02774906,37.7525901794434,2.0
2101,HTI,2013,68.63836033,37.2870559692383,2.0
2102,HTI,2012,59.23629705,37.9,2.0
2103,HTI,2011,41.39948393,36.3770141601562,2.0
2104,HTI,2010,40.00153206,35.9385185241699,2.0
2105,HTI,2009,37.02474507,35.5150375366211,2.0
2106,HTI,2008,32.97259596,35.1095809936523,2.0
2107,HTI,2007,26.15914028,34.725154876709,2.0
2108,HTI,2006,12.75312699,33.9,2.0
2109,HTI,2005,5.399742902,34.0193099975586,2.0
2110,HTI,2004,4.386360262,33.6872749328613,
2111,HTI,2003,3.56484316,31.6,
2112,HTI,2002,1.584654567,33.0346717834473,
2113,HTI,2001,1.052623466,31.542382,
2114,HTI,2000,0.643335049,33.7,
2115,HTI,1999,0.297463304,31.993480682373,
2116,HTI,1998,0.121087614,31.6070766448975,
2117,HTI,1997,0.0,31.1992568969727,
2118,HTI,1996,0.0,30.7730846405029,
2119,HTI,1995,0.0,31.3,
2120,HTI,1994,0.0,29.8779106140137,
2121,HTI,1993,0.0,29.4150276184082,
2122,HTI,1992,0.0,28.9460277557373,
2123,HTI,1991,0.0,28.4739665985107,
2124,HTI,1990,0.0,28.0013980865479,
2125,HND,2014,87.69329756,88.653773,2.5
2126,HND,2013,89.71388178,87.184881,2.5
2127,HND,2012,86.64872721,83.607727,2.5
2128,HND,2011,96.53514297,82.195298,3.0
2129,HND,2010,115.9893654,80.984668,3.0
2130,HND,2009,104.427294,78.269685,3.0
2131,HND,2008,78.88963295,76.396899,3.0
2132,HND,2007,54.29228337,73.548187,3.5
2133,HND,2006,29.71270874,71.266448,3.5
2134,HND,2005,17.37945569,68.903309,3.5
2135,HND,2004,9.816573857,67.113528,
2136,HND,2003,5.393398553,65.090464,
2137,HND,2002,4.757402461,63.141137,
2138,HND,2001,3.550378519,68.8134307861328,
2139,HND,2000,2.379893699,67.6167221069336,
2140,HND,1999,1.236200535,67.394103,
2141,HND,1998,0.563563525,66.859519,
2142,HND,1997,0.239298099,64.794754,
2143,HND,1996,0.039384108,61.68112,
2144,HND,1995,0.0,66.122022,
2145,HND,1994,0.0,64.733947,
2146,HND,1993,0.0,61.100156,
2147,HND,1992,0.0,58.913112,
2148,HND,1991,0.0,54.781937,
2149,HND,1990,0.0,54.7445182800293,
2150,HKG,2014,235.725992,100.0,
2151,HKG,2013,237.4339291,100.0,
2152,HKG,2012,230.6025316,100.0,
2153,HKG,2011,216.4353864,100.0,
2154,HKG,2010,196.3458374,100.0,
2155,HKG,2009,180.3906679,100.0,
2156,HKG,2008,166.853171,100.0,
2157,HKG,2007,155.8568172,100.0,
2158,HKG,2006,137.662134,100.0,
2159,HKG,2005,125.1399251,100.0,
2160,HKG,2004,120.7473999,100.0,
2161,HKG,2003,108.3542214,100.0,
2162,HKG,2002,94.61844094,100.0,
2163,HKG,2001,85.92825141,100.0,
2164,HKG,2000,81.74713153,100.0,
2165,HKG,1999,64.97463966,100.0,
2166,HKG,1998,49.03381859,100.0,
2167,HKG,1997,35.08019388,100.0,
2168,HKG,1996,21.81836679,100.0,
2169,HKG,1995,13.0026037,100.0,
2170,HKG,1994,8.006872239,100.0,
2171,HKG,1993,4.860868192,100.0,
2172,HKG,1992,3.941757194,100.0,
2173,HKG,1991,3.239855636,100.0,
2174,HKG,1990,2.316231941,100.0,
2175,HUN,2014,119.4954722,100.0,
2176,HUN,2013,117.7675557,100.0,
2177,HUN,2012,117.3231585,100.0,
2178,HUN,2011,118.101597,100.0,
2179,HUN,2010,120.9913032,100.0,
2180,HUN,2009,118.4109216,100.0,
2181,HUN,2008,122.3492851,100.0,
2182,HUN,2007,110.0364559,100.0,
2183,HUN,2006,99.1032426,100.0,
2184,HUN,2005,92.40105428,100.0,
2185,HUN,2004,86.27897295,100.0,
2186,HUN,2003,78.3338638,100.0,
2187,HUN,2002,67.72421014,100.0,
2188,HUN,2001,48.72893431,100.0,
2189,HUN,2000,30.09748215,100.0,
2190,HUN,1999,15.88448305,100.0,
2191,HUN,1998,10.40991153,100.0,
2192,HUN,1997,6.84629444,100.0,
2193,HUN,1996,4.578539666,100.0,
2194,HUN,1995,2.56042655,100.0,
2195,HUN,1994,1.38055914,100.0,
2196,HUN,1993,0.441253027,100.0,
2197,HUN,1992,0.224844854,100.0,
2198,HUN,1991,0.081796185,100.0,
2199,HUN,1990,0.025487463,100.0,
2200,ISL,2014,112.6615498,100.0,
2201,ISL,2013,108.9395742,100.0,
2202,ISL,2012,108.167704,100.0,
2203,ISL,2011,106.3901824,100.0,
2204,ISL,2010,106.4774231,100.0,
2205,ISL,2009,107.4754972,100.0,
2206,ISL,2008,108.3754712,100.0,
2207,ISL,2007,106.8473132,100.0,
2208,ISL,2006,100.731997,100.0,
2209,ISL,2005,95.97564572,100.0,
2210,ISL,2004,99.64411344,100.0,
2211,ISL,2003,97.12382619,100.0,
2212,ISL,2002,91.27638621,100.0,
2213,ISL,2001,87.70762123,100.0,
2214,ISL,2000,76.62952199,100.0,
2215,ISL,1999,62.12041602,100.0,
2216,ISL,1998,37.87922818,100.0,
2217,ISL,1997,23.96987265,100.0,
2218,ISL,1996,17.32555987,100.0,
2219,ISL,1995,11.53948189,100.0,
2220,ISL,1994,8.239105673,100.0,
2221,ISL,1993,6.628061038,100.0,
2222,ISL,1992,5.86236455,100.0,
2223,ISL,1991,5.003027668,100.0,
2224,ISL,1990,3.924828362,100.0,
2225,IND,2014,72.96069065,81.2395095825195,
2226,IND,2013,69.32038505,79.5991134643555,3.5
2227,IND,2012,68.46206123,79.9,3.5
2228,IND,2011,71.66746768,67.6,3.5
2229,IND,2010,61.10493897,76.3,3.5
2230,IND,2009,43.2432608,75.0,3.5
2231,IND,2008,28.97639365,71.5473175048828,3.5
2232,IND,2007,19.80365477,69.9880218505859,3.5
2233,IND,2006,14.29029122,67.9,3.5
2234,IND,2005,7.87855334,66.9324493408203,3.5
2235,IND,2004,4.63709626,64.4,
2236,IND,2003,3.040537299,63.9244918823242,
2237,IND,2002,1.192871643,62.3,
2238,IND,2001,0.610371924,55.8,
2239,IND,2000,0.339688704,59.3957443237305,
2240,IND,1999,0.182140123,60.1,
2241,IND,1998,0.117660486,56.2961578369141,
2242,IND,1997,0.088413304,54.7134742736816,
2243,IND,1996,0.033503859,53.1124382019043,
2244,IND,1995,0.007983485,51.4961051940918,
2245,IND,1994,0.0,49.8675346374512,
2246,IND,1993,0.0,50.9,
2247,IND,1992,0.0,46.5859222412109,
2248,IND,1991,0.0,44.9389953613281,
2249,IND,1990,0.0,43.291561126709,
2250,IDN,2014,127.6139203,97.01,
2251,IDN,2013,124.2804831,96.4642583061542,
2252,IDN,2012,113.2915475,96.0,
2253,IDN,2011,101.6678806,94.83,
2254,IDN,2010,87.12132731,94.15,
2255,IDN,2009,68.38666086,93.55,
2256,IDN,2008,59.52687753,92.73,
2257,IDN,2007,40.08207447,91.1,
2258,IDN,2006,27.7599696,90.62,2.5
2259,IDN,2005,20.69137097,86.1946258544922,2.5
2260,IDN,2004,13.56646675,89.01,
2261,IDN,2003,8.386149336,87.94,
2262,IDN,2002,5.379111033,87.6,
2263,IDN,2001,3.039976383,86.26,
2264,IDN,2000,1.734574813,86.3,
2265,IDN,1999,1.064638219,83.73,
2266,IDN,1998,0.518103775,80.94,
2267,IDN,1997,0.451702888,80.3,
2268,IDN,1996,0.281378324,72.39,
2269,IDN,1995,0.106948264,66.86,
2270,IDN,1994,0.040229906,62.8,
2271,IDN,1993,0.027995669,55.43,
2272,IDN,1992,0.018931001,65.1091842651367,
2273,IDN,1991,0.013285957,48.9,
2274,IDN,1990,0.00997372,61.7011451721191,
2275,IRN,2014,87.85893583,100.0,
2276,IRN,2013,84.25892096,99.7617797851563,
2277,IRN,2012,76.06909129,99.5637664794922,
2278,IRN,2011,74.23742425,99.3441925048828,
2279,IRN,2010,72.4870165,99.1287078857422,
2280,IRN,2009,71.32139595,98.9274291992187,
2281,IRN,2008,59.02900688,98.7438735961914,
2282,IRN,2007,41.32936851,98.5798568725586,
2283,IRN,2006,21.60009395,98.4,
2284,IRN,2005,12.08505274,98.3069381713867,
2285,IRN,2004,7.290849518,98.1903381347656,
2286,IRN,2003,5.01342826,98.0795593261719,
2287,IRN,2002,3.352502739,97.973274230957,
2288,IRN,2001,3.110975499,97.8605346679688,
2289,IRN,2000,1.455569354,97.9,
2290,IRN,1999,0.753854822,97.5919570922852,
2291,IRN,1998,0.610281933,97.4255142211914,
2292,IRN,1997,0.381023565,97.2376480102539,
2293,IRN,1996,0.097375758,97.0314331054688,
2294,IRN,1995,0.026251475,96.809928894043,
2295,IRN,1994,0.015403902,96.5761795043945,
2296,IRN,1993,0.0,96.3332595825195,
2297,IRN,1992,0.0,96.0842132568359,
2298,IRN,1991,0.0,95.8321151733398,
2299,IRN,1990,0.0,95.5795059204102,
2300,IRQ,2014,94.26933835,99.6554107666016,
2301,IRQ,2013,95.77033065,99.3796005249023,
2302,IRQ,2012,81.63148,99.3,
2303,IRQ,2011,80.43293526,98.0,
2304,IRQ,2010,75.62537503,98.4866027832031,
2305,IRQ,2009,67.29255788,98.2124557495117,
2306,IRQ,2008,60.21348944,97.9405975341797,
2307,IRQ,2007,49.38717208,98.1,
2308,IRQ,2006,33.74034476,97.6221115649303,
2309,IRQ,2005,5.676006443,97.291618347168,
2310,IRQ,2004,2.181132075,97.106689453125,
2311,IRQ,2003,0.312163132,96.9275970458984,
2312,IRQ,2002,0.080194716,96.7482833862305,
2313,IRQ,2001,0.0,96.5626907348633,
2314,IRQ,2000,0.0,96.36474609375,
2315,IRQ,1999,0.0,96.1483917236328,
2316,IRQ,1998,0.0,95.9090881347656,
2317,IRQ,1997,0.0,95.6483688354492,
2318,IRQ,1996,0.0,95.3692932128906,
2319,IRQ,1995,0.0,95.0749282836914,
2320,IRQ,1994,0.0,94.7683258056641,
2321,IRQ,1993,0.0,94.4525375366211,
2322,IRQ,1992,0.0,94.1306381225586,
2323,IRQ,1991,0.0,93.8056793212891,
2324,IRQ,1990,0.0,93.4802093505859,
2325,IRL,2014,104.828345,100.0,
2326,IRL,2013,104.2466126,100.0,
2327,IRL,2012,107.1729501,100.0,
2328,IRL,2011,105.2282867,100.0,
2329,IRL,2010,101.6111338,100.0,
2330,IRL,2009,102.9866701,100.0,
2331,IRL,2008,112.4407379,100.0,
2332,IRL,2007,113.0203842,100.0,
2333,IRL,2006,108.9874912,100.0,
2334,IRL,2005,101.3535085,100.0,
2335,IRL,2004,93.49078861,100.0,
2336,IRL,2003,86.42942038,100.0,
2337,IRL,2002,75.44725131,100.0,
2338,IRL,2001,75.97281657,100.0,
2339,IRL,2000,63.94240662,100.0,
2340,IRL,1999,44.18158553,100.0,
2341,IRL,1998,25.2228328,100.0,
2342,IRL,1997,14.68027703,100.0,
2343,IRL,1996,7.842713111,100.0,
2344,IRL,1995,4.326935585,100.0,
2345,IRL,1994,2.426382052,100.0,
2346,IRL,1993,1.694555651,100.0,
2347,IRL,1992,1.226106938,100.0,
2348,IRL,1991,0.894760756,100.0,
2349,IRL,1990,0.700425887,100.0,
2350,IMN,2014,,100.0,
2351,IMN,2013,,100.0,
2352,IMN,2012,,100.0,
2353,IMN,2011,,100.0,
2354,IMN,2010,,100.0,
2355,IMN,2009,,100.0,
2356,IMN,2008,,100.0,
2357,IMN,2007,,100.0,
2358,IMN,2006,,100.0,
2359,IMN,2005,,100.0,
2360,IMN,2004,,100.0,
2361,IMN,2003,,100.0,
2362,IMN,2002,,100.0,
2363,IMN,2001,,100.0,
2364,IMN,2000,,100.0,
2365,IMN,1999,,100.0,
2366,IMN,1998,,100.0,
2367,IMN,1997,,100.0,
2368,IMN,1996,,100.0,
2369,IMN,1995,,100.0,
2370,IMN,1994,,100.0,
2371,IMN,1993,,100.0,
2372,IMN,1992,,100.0,
2373,IMN,1991,,100.0,
2374,IMN,1990,,100.0,
2375,ISR,2014,119.6273319,100.0,
2376,ISR,2013,121.4662123,100.0,
2377,ISR,2012,119.8191218,100.0,
2378,ISR,2011,121.5520506,100.0,
2379,ISR,2010,122.6912241,100.0,
2380,ISR,2009,124.1349799,100.0,
2381,ISR,2008,126.5532074,100.0,
2382,ISR,2007,128.5917242,100.0,
2383,ISR,2006,124.4041822,100.0,
2384,ISR,2005,117.4774382,100.0,
2385,ISR,2004,111.6424199,100.0,
2386,ISR,2003,104.2341475,100.0,
2387,ISR,2002,100.9732365,100.0,
2388,ISR,2001,89.7396864,100.0,
2389,ISR,2000,73.16577152,100.0,
2390,ISR,1999,48.88174521,100.0,
2391,ISR,1998,37.2406209,100.0,
2392,ISR,1997,29.69775252,100.0,
2393,ISR,1996,19.08832547,100.0,
2394,ISR,1995,8.351696068,100.0,
2395,ISR,1994,2.582716617,100.0,
2396,ISR,1993,1.29285266,100.0,
2397,ISR,1992,0.750781163,100.0,
2398,ISR,1991,0.495348249,100.0,
2399,ISR,1990,0.338630922,100.0,
2400,ITA,2014,150.8997247,100.0,
2401,ITA,2013,162.3367752,100.0,
2402,ITA,2012,162.7028059,100.0,
2403,ITA,2011,160.7112234,100.0,
2404,ITA,2010,156.8163246,100.0,
2405,ITA,2009,150.9558833,100.0,
2406,ITA,2008,151.8275276,100.0,
2407,ITA,2007,151.4005806,100.0,
2408,ITA,2006,136.1174311,100.0,
2409,ITA,2005,121.5810991,100.0,
2410,ITA,2004,107.2746688,100.0,
2411,ITA,2003,97.63180194,100.0,
2412,ITA,2002,93.76876619,100.0,
2413,ITA,2001,89.11361067,100.0,
2414,ITA,2000,73.73582875,100.0,
2415,ITA,1999,52.98357088,100.0,
2416,ITA,1998,35.84903924,100.0,
2417,ITA,1997,20.52622947,100.0,
2418,ITA,1996,11.22145209,100.0,
2419,ITA,1995,6.851780239,100.0,
2420,ITA,1994,3.912570332,100.0,
2421,ITA,1993,2.109463097,100.0,
2422,ITA,1992,1.369147121,100.0,
2423,ITA,1991,0.993832013,100.0,
2424,ITA,1990,0.465628234,100.0,
2425,JAM,2014,105.0104347,96.35400390625,
2426,JAM,2013,99.80324755,95.4321212768555,
2427,JAM,2012,95.56302869,93.1,
2428,JAM,2011,104.0962109,91.1,
2429,JAM,2010,112.948449,92.7145462036133,
2430,JAM,2009,105.41992,91.8347244262695,
2431,JAM,2008,97.6058753,92.0,
2432,JAM,2007,96.71637242,90.1321487426758,
2433,JAM,2006,82.40652485,89.3138961791992,
2434,JAM,2005,72.19308092,88.5136108398438,
2435,JAM,2004,67.3397643,87.725227355957,
2436,JAM,2003,58.11441871,86.9426956176758,
2437,JAM,2002,46.1881262,86.681291,
2438,JAM,2001,22.33184697,87.708112,
2439,JAM,2000,13.81147097,84.5695037841797,
2440,JAM,1999,5.479865892,84.554112,
2441,JAM,1998,3.010836853,82.9069595336914,
2442,JAM,1997,2.551194958,82.0427932739258,
2443,JAM,1996,2.132714648,85.706045,
2444,JAM,1995,1.778879501,80.2624588012695,
2445,JAM,1994,1.038817787,79.352409362793,
2446,JAM,1993,0.611584301,78.4331817626953,
2447,JAM,1992,0.309406894,77.5078353881836,
2448,JAM,1991,0.100135492,76.5794296264648,
2449,JAM,1990,0.0,70.334586,
2450,JPN,2014,123.1687362,100.0,
2451,JPN,2013,115.2554186,100.0,
2452,JPN,2012,109.8911887,100.0,
2453,JPN,2011,103.3117099,100.0,
2454,JPN,2010,95.90457309,100.0,
2455,JPN,2009,90.45531626,100.0,
2456,JPN,2008,85.87674815,100.0,
2457,JPN,2007,83.52888241,100.0,
2458,JPN,2006,77.72613321,100.0,
2459,JPN,2005,75.18091196,100.0,
2460,JPN,2004,71.34498772,100.0,
2461,JPN,2003,67.66338147,100.0,
2462,JPN,2002,63.42194234,100.0,
2463,JPN,2001,58.57900103,100.0,
2464,JPN,2000,52.36596403,100.0,
2465,JPN,1999,44.64225152,100.0,
2466,JPN,1998,37.21278201,100.0,
2467,JPN,1997,30.14428748,100.0,
2468,JPN,1996,21.24410326,100.0,
2469,JPN,1995,9.26773002,100.0,
2470,JPN,1994,3.435871764,100.0,
2471,JPN,1993,1.695361897,100.0,
2472,JPN,1992,1.366303521,100.0,
2473,JPN,1991,1.103015715,100.0,
2474,JPN,1990,0.697164268,100.0,
2475,JOR,2014,125.9168883,99.9855880737305,
2476,JOR,2013,122.588936,99.9419403076172,
2477,JOR,2012,112.4075063,99.5,
2478,JOR,2011,98.78042647,99.7201690673828,
2479,JOR,2010,92.1698766,99.5734558105469,
